    3760    271100.32    1511.2368   -100.71668    1611.9534 
    3770    285530.47    1494.8379   -202.91676    1697.7547 
    3780     304772.2    1516.6298   -295.53557    1812.1654 
    3790    328059.58    1501.2415   -449.38985    1950.6313 
    3800    349006.48    1497.7343   -577.44659    2075.1809 
    3810    339811.73    1294.5124   -725.99685    2020.5092 
    3820    346696.26    1211.2451   -850.19927    2061.4444 
    3830    450140.83    1368.6575   -1307.8648    2676.5224 
    3840    645077.94     1276.758   -2558.8539    3835.6119 
    3850    1760601.1    1154.6922   -9313.7832    10468.475 
    3860    7245420.2    4869.0481   -38211.979    43081.027 
    3870    5470527.7   -127.08019   -32654.656    32527.575 
    3880     16200663    8269.3259   -88059.276    96328.602 
    3890    5064537.8    17649.345   -12464.228    30113.573 
    3900    3082504.6    17944.014   -384.45621     18328.47 
    3910    3032103.6    18007.175   -21.612153    18028.787 
    3920    3039227.6    18093.702    22.556054    18071.146 
    3930    3043400.8    18109.295    13.334843     18095.96 
    3940    3052414.9    18185.881    36.324161    18149.557 
    3950      3068385    18197.168   -47.347308    18244.515 
    3960    3090146.4    18241.592   -132.31624    18373.908 
    3970    3143943.4    18356.602   -337.18004    18693.782 
    3980    3193358.2    18334.032   -653.56926    18987.601 
    3990      3208601    18302.161   -776.07381    19078.234 
    4000    3186675.6    18308.198   -639.66851    18947.867 
    4010    3168477.8    18151.932    -687.7316    18839.663 
    4020      3131197    18104.882   -513.11032    18617.993 
    4030    3072939.2    17791.252   -480.34178    18271.594 
    4040    3021202.8    18163.214     199.2427    17963.971 
    4050    3037518.4    17958.953   -102.03058    18060.983 
    4060    3057719.2    17833.554   -347.54242    18181.096 
    4070    3060885.5    17717.487   -482.43565    18199.923 
    4080      3051967    17665.228   -481.66648    18146.894 
    4090      3041844    17695.724    -390.9788    18086.703 
    4100    3033565.2    17692.856   -344.62197    18037.477 
    4110      3022894    17701.914   -272.11299    17974.027 
    4120      3009112    17702.219   -189.86106     17892.08 
    4130      2989417    17879.917    104.94277    17774.974 
    4140      2977200    17810.452    108.11991    17702.332 
    4150    2967397.5    17862.677    218.62973    17644.047 
    4160    2968098.6    17732.271    84.055569    17648.215 
    4170      3063023    17702.063   -510.56989    18212.633 
    4180    3198816.8    17336.294   -1683.7641    19020.058 
    4190    2954212.7    17687.705    122.05431     17565.65 
    4200    2981864.6    17532.433   -197.63517    17730.068 
    4210    3039136.8    17614.438   -456.16792    18070.606 
    4220    3095697.3    17596.286   -810.62674    18406.913 
    4230    3113083.5    17489.628   -1020.6633    18510.291 
    4240    3101774.1    17486.359   -956.68598    18443.045 
    4250    3095882.6    17461.357   -946.65822    18408.015 
    4260    3084102.9    17464.821   -873.15251    18337.973 
    4270    3036356.1    17465.798   -588.27395    18054.072 
    4280      2989678    17495.821   -280.70437    17776.526 
    4290    2972221.9    17415.186   -257.54603    17672.732 
    4300    2968777.8    17394.662   -257.59145    17652.254 
    4310    2966940.8    17373.846   -267.48536    17641.331 
    4320    2967827.7     17373.61   -272.99455    17646.604 
    4330    2968949.1    17359.664   -293.60847    17653.273 
