    140 T=  9122. E= -.15096297E+03 F= -.18515783E+03 E0= -.18514537E+03  EK= 0.34195E+02 SP= 0.00E+00 SK= 0.00E+00
    141 T=  8916. E= -.15089514E+03 F= -.18431574E+03 E0= -.18430296E+03  EK= 0.33421E+02 SP= 0.00E+00 SK= 0.00E+00
    142 T=  9708. E= -.15144307E+03 F= -.18783261E+03 E0= -.18781965E+03  EK= 0.36390E+02 SP= 0.00E+00 SK= 0.00E+00
    143 T= 10749. E= -.15219939E+03 F= -.19249283E+03 E0= -.19247959E+03  EK= 0.40293E+02 SP= 0.00E+00 SK= 0.00E+00
    144 T= 11095. E= -.15261207E+03 F= -.19420395E+03 E0= -.19419036E+03  EK= 0.41592E+02 SP= 0.00E+00 SK= 0.00E+00
    145 T= 10562. E= -.15286057E+03 F= -.19245381E+03 E0= -.19244003E+03  EK= 0.39593E+02 SP= 0.00E+00 SK= 0.00E+00
    146 T=  9627. E= -.15547962E+03 F= -.19156529E+03 E0= -.19154807E+03  EK= 0.36086E+02 SP= 0.00E+00 SK= 0.00E+00
    147 T=  9092. E= -.15423514E+03 F= -.18831820E+03 E0= -.18830232E+03  EK= 0.34083E+02 SP= 0.00E+00 SK= 0.00E+00
    148 T=  9201. E= -.15534729E+03 F= -.18983756E+03 E0= -.18981880E+03  EK= 0.34490E+02 SP= 0.00E+00 SK= 0.00E+00
    149 T=  9309. E= -.15660034E+03 F= -.19149419E+03 E0= -.19147416E+03  EK= 0.34894E+02 SP= 0.00E+00 SK= 0.00E+00
    150 T=  9032. E= -.15894546E+03 F= -.19280213E+03 E0= -.19276416E+03  EK= 0.33857E+02 SP= 0.00E+00 SK= 0.00E+00
    151 T=  8950. E= -.16054092E+03 F= -.19409131E+03 E0= -.19407025E+03  EK= 0.33550E+02 SP= 0.00E+00 SK= 0.00E+00
    152 T=  9541. E= -.16075573E+03 F= -.19652256E+03 E0= -.19649018E+03  EK= 0.35767E+02 SP= 0.00E+00 SK= 0.00E+00
    153 T= 10247. E= -.16089984E+03 F= -.19931173E+03 E0= -.19927771E+03  EK= 0.38412E+02 SP= 0.00E+00 SK= 0.00E+00
    154 T= 10538. E= -.16077122E+03 F= -.20027394E+03 E0= -.20023939E+03  EK= 0.39503E+02 SP= 0.00E+00 SK= 0.00E+00
    155 T= 10760. E= -.16050209E+03 F= -.20083620E+03 E0= -.20081210E+03  EK= 0.40334E+02 SP= 0.00E+00 SK= 0.00E+00
    156 T= 11362. E= -.16072444E+03 F= -.20331432E+03 E0= -.20328588E+03  EK= 0.42590E+02 SP= 0.00E+00 SK= 0.00E+00
    157 T= 12155. E= -.16083709E+03 F= -.20640006E+03 E0= -.20637114E+03  EK= 0.45563E+02 SP= 0.00E+00 SK= 0.00E+00
    158 T= 12727. E= -.16070383E+03 F= -.20840991E+03 E0= -.20838770E+03  EK= 0.47706E+02 SP= 0.00E+00 SK= 0.00E+00
    159 T= 12953. E= -.16065973E+03 F= -.20921660E+03 E0= -.20919260E+03  EK= 0.48557E+02 SP= 0.00E+00 SK= 0.00E+00
    160 T= 12931. E= -.16062067E+03 F= -.20909243E+03 E0= -.20906674E+03  EK= 0.48472E+02 SP= 0.00E+00 SK= 0.00E+00
    161 T= 12776. E= -.16059728E+03 F= -.20848766E+03 E0= -.20846458E+03  EK= 0.47890E+02 SP= 0.00E+00 SK= 0.00E+00
    162 T= 12564. E= -.16058436E+03 F= -.20768030E+03 E0= -.20765720E+03  EK= 0.47096E+02 SP= 0.00E+00 SK= 0.00E+00
    163 T= 12336. E= -.16057677E+03 F= -.20681903E+03 E0= -.20679459E+03  EK= 0.46242E+02 SP= 0.00E+00 SK= 0.00E+00
    164 T= 12114. E= -.16057283E+03 F= -.20598371E+03 E0= -.20595699E+03  EK= 0.45411E+02 SP= 0.00E+00 SK= 0.00E+00
    165 T= 11908. E= -.16057201E+03 F= -.20521055E+03 E0= -.20517962E+03  EK= 0.44639E+02 SP= 0.00E+00 SK= 0.00E+00
    166 T= 11721. E= -.16057405E+03 F= -.20451230E+03 E0= -.20447610E+03  EK= 0.43938E+02 SP= 0.00E+00 SK= 0.00E+00
    167 T= 11555. E= -.16057621E+03 F= -.20389139E+03 E0= -.20384866E+03  EK= 0.43315E+02 SP= 0.00E+00 SK= 0.00E+00
    168 T= 11409. E= -.16057795E+03 F= -.20334652E+03 E0= -.20329743E+03  EK= 0.42769E+02 SP= 0.00E+00 SK= 0.00E+00
    169 T= 11283. E= -.16057994E+03 F= -.20287320E+03 E0= -.20281803E+03  EK= 0.42293E+02 SP= 0.00E+00 SK= 0.00E+00
    170 T= 11173. E= -.16058146E+03 F= -.20246560E+03 E0= -.20240583E+03  EK= 0.41884E+02 SP= 0.00E+00 SK= 0.00E+00
    171 T= 11080. E= -.16058222E+03 F= -.20211780E+03 E0= -.20205227E+03  EK= 0.41536E+02 SP= 0.00E+00 SK= 0.00E+00
    172 T= 11002. E= -.16058388E+03 F= -.20182374E+03 E0= -.20175426E+03  EK= 0.41240E+02 SP= 0.00E+00 SK= 0.00E+00
    173 T= 10935. E= -.16058568E+03 F= -.20157756E+03 E0= -.20150487E+03  EK= 0.40992E+02 SP= 0.00E+00 SK= 0.00E+00
